id,temperature,humidity,year,month,date_of_month,day_of_week,hour,created_at
"30818","25.00","33.04","2015","07","06","1","00","1436109360"
"30819","25.00","33.03","2015","07","06","1","00","1436109660"
"30820","25.00","33.09","2015","07","06","1","00","1436109960"
"30821","25.00","33.07","2015","07","06","1","00","1436110260"
"30822","25.00","33.19","2015","07","06","1","00","1436110560"
"30823","25.00","33.30","2015","07","06","1","00","1436110860"
"30824","25.00","33.42","2015","07","06","1","00","1436111160"
"30825","25.00","33.49","2015","07","06","1","00","1436111460"
"30826","25.00","33.42","2015","07","06","1","00","1436111760"
"30827","25.00","33.60","2015","07","06","1","01","1436112060"
"30828","25.00","33.71","2015","07","06","1","01","1436112360"
"30829","25.00","33.74","2015","07","06","1","01","1436112660"
"30830","25.00","33.82","2015","07","06","1","01","1436112960"
"30831","25.00","33.81","2015","07","06","1","01","1436113260"
"30832","25.00","33.87","2015","07","06","1","01","1436113560"
"30833","25.00","33.88","2015","07","06","1","01","1436113860"
"30834","25.00","33.80","2015","07","06","1","01","1436114160"
"30835","25.00","33.67","2015","07","06","1","01","1436114460"
"30836","25.00","33.55","2015","07","06","1","01","1436114760"
"30837","25.00","33.50","2015","07","06","1","01","1436115060"
"30838","25.00","33.53","2015","07","06","1","01","1436115360"
"30839","25.00","33.41","2015","07","06","1","02","1436115660"
"30840","25.00","33.43","2015","07","06","1","02","1436115960"
"30841","25.00","33.33","2015","07","06","1","02","1436116260"
"30842","25.00","33.36","2015","07","06","1","02","1436116560"
"30843","25.00","33.38","2015","07","06","1","02","1436116860"
"30844","25.00","33.40","2015","07","06","1","02","1436117160"
"30845","25.00","33.51","2015","07","06","1","02","1436117460"
"30846","25.00","33.62","2015","07","06","1","02","1436117760"
"30847","25.00","33.63","2015","07","06","1","02","1436118060"
"30848","25.00","33.62","2015","07","06","1","02","1436118360"
"30849","25.00","33.63","2015","07","06","1","02","1436118660"
"30850","25.00","33.68","2015","07","06","1","02","1436118960"
"30851","25.00","33.77","2015","07","06","1","03","1436119260"
"30852","25.00","33.81","2015","07","06","1","03","1436119560"
"30853","25.00","33.87","2015","07","06","1","03","1436119860"
"30854","25.00","33.95","2015","07","06","1","03","1436120160"
"30855","25.00","33.99","2015","07","06","1","03","1436120460"
"30856","25.00","34.00","2015","07","06","1","03","1436120760"
"30857","25.00","34.00","2015","07","06","1","03","1436121060"
"30858","25.00","34.00","2015","07","06","1","03","1436121360"
"30859","25.00","34.00","2015","07","06","1","03","1436121660"
"30860","25.00","34.00","2015","07","06","1","03","1436121960"
"30861","25.00","34.00","2015","07","06","1","03","1436122260"
"30862","25.00","34.01","2015","07","06","1","03","1436122561"
"30863","25.00","34.00","2015","07","06","1","04","1436122861"
"30864","25.00","34.00","2015","07","06","1","04","1436123161"
"30865","25.00","34.00","2015","07","06","1","04","1436123461"
"30866","25.00","34.00","2015","07","06","1","04","1436123761"
"30867","25.00","34.00","2015","07","06","1","04","1436124061"
"30868","25.00","34.00","2015","07","06","1","04","1436124361"
"30869","25.00","34.00","2015","07","06","1","04","1436124661"
"30870","25.00","34.00","2015","07","06","1","04","1436124961"
"30871","25.00","34.00","2015","07","06","1","04","1436125261"
"30872","25.00","34.00","2015","07","06","1","04","1436125561"
"30873","25.00","34.00","2015","07","06","1","04","1436125861"
"30874","25.00","34.00","2015","07","06","1","04","1436126161"
"30875","25.00","34.00","2015","07","06","1","05","1436126461"
"30876","24.93","34.07","2015","07","06","1","05","1436126761"
"30877","24.88","34.12","2015","07","06","1","05","1436127061"
"30878","24.96","34.04","2015","07","06","1","05","1436127361"
"30879","25.00","34.00","2015","07","06","1","05","1436127661"
"30880","25.00","34.00","2015","07","06","1","05","1436127961"
"30881","24.97","34.03","2015","07","06","1","05","1436128261"
"30882","24.77","34.23","2015","07","06","1","05","1436128561"
"30883","24.66","34.35","2015","07","06","1","05","1436128861"
"30884","24.95","34.06","2015","07","06","1","05","1436129161"
"30885","24.96","34.05","2015","07","06","1","05","1436129461"
"30886","24.96","34.04","2015","07","06","1","05","1436129761"
"30887","24.97","34.03","2015","07","06","1","06","1436130061"
"30888","24.98","34.03","2015","07","06","1","06","1436130361"
"30889","24.99","34.01","2015","07","06","1","06","1436130661"
"30890","24.92","34.09","2015","07","06","1","06","1436130961"
"30891","24.97","34.05","2015","07","06","1","06","1436131261"
"30892","24.97","34.03","2015","07","06","1","06","1436131561"
"30893","24.94","34.08","2015","07","06","1","06","1436131861"
"30894","25.00","34.01","2015","07","06","1","06","1436132161"
"30895","25.00","34.02","2015","07","06","1","06","1436132461"
"30896","24.99","34.02","2015","07","06","1","06","1436132761"
"30897","25.00","34.01","2015","07","06","1","06","1436133061"
"30898","25.00","34.02","2015","07","06","1","06","1436133361"
"30899","25.00","34.01","2015","07","06","1","07","1436133661"
"30900","25.00","34.00","2015","07","06","1","07","1436133961"
"30901","25.00","34.01","2015","07","06","1","07","1436134261"
"30902","24.99","34.02","2015","07","06","1","07","1436134561"
"30903","24.97","34.03","2015","07","06","1","07","1436134861"
"30904","25.00","34.01","2015","07","06","1","07","1436135161"
"30905","24.99","34.03","2015","07","06","1","07","1436135461"
"30906","24.99","34.01","2015","07","06","1","07","1436135761"
"30907","25.00","34.01","2015","07","06","1","07","1436136061"
"30908","24.99","34.02","2015","07","06","1","07","1436136361"
"30909","25.00","34.00","2015","07","06","1","07","1436136661"
"30910","25.00","34.02","2015","07","06","1","07","1436136961"
"30911","25.00","34.03","2015","07","06","1","08","1436137261"
"30912","25.00","34.02","2015","07","06","1","08","1436137562"
"30913","25.00","34.02","2015","07","06","1","08","1436137862"
"30914","25.00","34.00","2015","07","06","1","08","1436138162"
"30915","25.00","34.02","2015","07","06","1","08","1436138462"
"30916","25.00","34.01","2015","07","06","1","08","1436138762"
"30917","25.00","34.00","2015","07","06","1","08","1436139062"
"30918","25.00","34.00","2015","07","06","1","08","1436139362"
"30919","24.99","34.01","2015","07","06","1","08","1436139662"
"30920","24.97","34.04","2015","07","06","1","08","1436139962"
"30921","25.00","34.00","2015","07","06","1","08","1436140262"
"30922","25.00","34.00","2015","07","06","1","08","1436140562"
"30923","25.00","34.00","2015","07","06","1","09","1436140862"
"30924","25.00","34.01","2015","07","06","1","09","1436141162"
"30925","25.00","34.00","2015","07","06","1","09","1436141462"
"30926","25.00","34.00","2015","07","06","1","09","1436141762"
"30927","25.00","34.00","2015","07","06","1","09","1436142062"
"30928","25.00","33.95","2015","07","06","1","09","1436142362"
"30929","25.00","33.93","2015","07","06","1","09","1436142662"
"30930","25.00","33.85","2015","07","06","1","09","1436142962"
"30931","25.00","33.68","2015","07","06","1","09","1436143262"
"30932","25.00","33.59","2015","07","06","1","09","1436143562"
"30933","25.00","33.65","2015","07","06","1","09","1436143862"
"30934","25.00","33.85","2015","07","06","1","09","1436144162"
"30935","25.00","33.87","2015","07","06","1","10","1436144462"
"30936","25.00","33.60","2015","07","06","1","10","1436144762"
"30937","25.00","33.20","2015","07","06","1","10","1436145062"
"30938","25.00","33.03","2015","07","06","1","10","1436145362"
"30939","25.00","33.04","2015","07","06","1","10","1436145662"
"30940","25.00","33.01","2015","07","06","1","10","1436145962"
"30941","25.00","33.02","2015","07","06","1","10","1436146262"
"30942","25.00","33.01","2015","07","06","1","10","1436146562"
"30943","25.00","33.01","2015","07","06","1","10","1436146862"
"30944","25.00","33.02","2015","07","06","1","10","1436147162"
"30945","25.00","33.01","2015","07","06","1","10","1436147462"
"30946","25.00","33.01","2015","07","06","1","10","1436147762"
"30947","25.00","33.01","2015","07","06","1","11","1436148062"
"30948","25.00","33.01","2015","07","06","1","11","1436148362"
"30949","25.00","33.02","2015","07","06","1","11","1436148662"
"30950","25.00","33.01","2015","07","06","1","11","1436148962"
"30951","25.00","33.01","2015","07","06","1","11","1436149262"
"30952","25.00","33.01","2015","07","06","1","11","1436149562"
"30953","25.00","33.01","2015","07","06","1","11","1436149862"
"30954","25.00","33.01","2015","07","06","1","11","1436150162"
"30955","25.00","33.01","2015","07","06","1","11","1436150462"
"30956","25.00","33.00","2015","07","06","1","11","1436150762"
"30957","25.00","33.01","2015","07","06","1","11","1436151062"
"30958","25.00","33.01","2015","07","06","1","11","1436151362"
"30959","25.00","33.00","2015","07","06","1","12","1436151662"
"30960","25.00","33.01","2015","07","06","1","12","1436151962"
"30961","25.00","33.00","2015","07","06","1","12","1436152263"
"30962","25.00","33.01","2015","07","06","1","12","1436152563"
"30963","25.00","33.00","2015","07","06","1","12","1436152863"
"30964","25.01","33.00","2015","07","06","1","12","1436153163"
"30965","25.00","33.01","2015","07","06","1","12","1436153463"
"30966","25.00","33.01","2015","07","06","1","12","1436153763"
"30967","25.01","33.00","2015","07","06","1","12","1436154063"
"30968","25.00","33.01","2015","07","06","1","12","1436154363"
"30969","25.02","33.00","2015","07","06","1","12","1436154663"
"30970","25.00","33.00","2015","07","06","1","12","1436154963"
"30971","25.08","33.01","2015","07","06","1","13","1436155263"
"30972","25.30","33.01","2015","07","06","1","13","1436155563"
"30973","25.27","33.00","2015","07","06","1","13","1436155863"
"30974","25.14","33.01","2015","07","06","1","13","1436156163"
"30975","25.07","33.00","2015","07","06","1","13","1436156463"
"30976","25.20","33.01","2015","07","06","1","13","1436156763"
"30977","25.61","33.01","2015","07","06","1","13","1436157063"
"30978","25.95","33.00","2015","07","06","1","13","1436157363"
"30979","25.74","33.00","2015","07","06","1","13","1436157663"
"30980","25.82","33.00","2015","07","06","1","13","1436157963"
"30981","26.00","33.00","2015","07","06","1","13","1436158263"
"30982","25.99","33.00","2015","07","06","1","13","1436158563"
"30983","25.95","33.00","2015","07","06","1","14","1436158863"
"30984","25.88","33.01","2015","07","06","1","14","1436159163"
"30985","25.76","33.01","2015","07","06","1","14","1436159463"
"30986","25.99","33.00","2015","07","06","1","14","1436159763"
"30987","26.00","33.00","2015","07","06","1","14","1436160063"
"30988","25.98","33.00","2015","07","06","1","14","1436160363"
"30989","25.99","33.00","2015","07","06","1","14","1436160663"
"30990","25.95","33.00","2015","07","06","1","14","1436160963"
"30991","25.92","33.00","2015","07","06","1","14","1436161263"
"30992","26.00","33.00","2015","07","06","1","14","1436161563"
"30993","26.00","33.00","2015","07","06","1","14","1436161863"
"30994","26.00","33.00","2015","07","06","1","14","1436162163"
"30995","25.97","33.00","2015","07","06","1","15","1436162463"
"30996","25.99","33.00","2015","07","06","1","15","1436162763"
"30997","26.00","33.00","2015","07","06","1","15","1436163063"
"30998","26.00","33.01","2015","07","06","1","15","1436163363"
"30999","26.00","33.00","2015","07","06","1","15","1436163663"
"31000","26.00","33.00","2015","07","06","1","15","1436163963"
"31001","26.00","33.01","2015","07","06","1","15","1436164263"
"31002","26.00","33.00","2015","07","06","1","15","1436164563"
"31003","26.00","33.00","2015","07","06","1","15","1436164863"
"31004","26.00","33.01","2015","07","06","1","15","1436165163"
"31005","26.00","33.00","2015","07","06","1","15","1436165463"
"31006","26.01","33.00","2015","07","06","1","15","1436165763"
"31007","26.00","33.01","2015","07","06","1","16","1436166063"
"31008","26.00","33.00","2015","07","06","1","16","1436166363"
"31009","26.00","33.01","2015","07","06","1","16","1436166664"
"31010","26.00","33.02","2015","07","06","1","16","1436166964"
"31011","26.00","33.01","2015","07","06","1","16","1436167264"
"31012","26.00","33.02","2015","07","06","1","16","1436167564"
"31013","26.00","33.02","2015","07","06","1","16","1436167864"
"31014","26.00","33.02","2015","07","06","1","16","1436168164"
"31015","26.00","33.02","2015","07","06","1","16","1436168464"
"31016","26.00","33.01","2015","07","06","1","16","1436168764"
"31017","26.00","33.02","2015","07","06","1","16","1436169064"
"31018","26.00","33.00","2015","07","06","1","16","1436169364"
"31019","26.00","33.01","2015","07","06","1","17","1436169664"
"31020","26.00","33.02","2015","07","06","1","17","1436169964"
"31021","26.00","33.00","2015","07","06","1","17","1436170264"
"31022","26.00","33.01","2015","07","06","1","17","1436170564"
"31023","26.00","33.01","2015","07","06","1","17","1436170864"
"31024","26.00","33.01","2015","07","06","1","17","1436171164"
"31025","26.00","33.01","2015","07","06","1","17","1436171464"
"31026","26.00","33.01","2015","07","06","1","17","1436171764"
"31027","25.99","33.00","2015","07","06","1","17","1436172064"
"31028","26.00","33.01","2015","07","06","1","17","1436172364"
"31029","25.93","33.01","2015","07","06","1","17","1436172664"
"31030","25.56","33.01","2015","07","06","1","17","1436172964"
"31031","25.57","33.00","2015","07","06","1","18","1436173264"
"31032","25.40","33.00","2015","07","06","1","18","1436173564"
"31033","25.27","33.00","2015","07","06","1","18","1436173864"
"31034","25.14","33.00","2015","07","06","1","18","1436174164"
"31035","25.02","33.01","2015","07","06","1","18","1436174464"
"31036","25.08","33.00","2015","07","06","1","18","1436174764"
"31037","25.05","33.00","2015","07","06","1","18","1436175064"
"31038","25.03","33.00","2015","07","06","1","18","1436175364"
"31039","25.05","33.00","2015","07","06","1","18","1436175664"
"31040","25.04","33.00","2015","07","06","1","18","1436175964"
"31041","25.00","33.00","2015","07","06","1","18","1436176264"
"31042","25.02","33.00","2015","07","06","1","18","1436176564"
"31043","25.04","33.00","2015","07","06","1","19","1436176864"
"31044","25.07","33.00","2015","07","06","1","19","1436177164"
"31045","25.08","33.00","2015","07","06","1","19","1436177464"
"31046","25.12","33.00","2015","07","06","1","19","1436177764"
"31047","25.06","33.00","2015","07","06","1","19","1436178064"
"31048","25.03","32.98","2015","07","06","1","19","1436178364"
"31049","25.01","32.99","2015","07","06","1","19","1436178664"
"31050","25.01","32.98","2015","07","06","1","19","1436178964"
"31051","25.01","32.99","2015","07","06","1","19","1436179264"
"31052","25.00","32.98","2015","07","06","1","19","1436179564"
"31053","25.01","33.00","2015","07","06","1","19","1436179864"
"31054","25.00","33.00","2015","07","06","1","19","1436180164"
"31055","25.00","33.00","2015","07","06","1","20","1436180464"
"31056","25.00","33.00","2015","07","06","1","20","1436180764"
"31057","25.00","33.00","2015","07","06","1","20","1436181064"
"31058","25.00","33.01","2015","07","06","1","20","1436181364"
"31059","25.00","33.01","2015","07","06","1","20","1436181665"
"31060","25.00","33.00","2015","07","06","1","20","1436181965"
"31061","25.00","33.00","2015","07","06","1","20","1436182265"
"31062","25.00","33.00","2015","07","06","1","20","1436182565"
"31063","25.00","33.00","2015","07","06","1","20","1436182865"
"31064","25.00","33.00","2015","07","06","1","20","1436183165"
"31065","25.00","33.00","2015","07","06","1","20","1436183465"
"31066","25.00","33.00","2015","07","06","1","20","1436183765"
"31067","25.00","33.00","2015","07","06","1","21","1436184065"
"31068","25.00","32.99","2015","07","06","1","21","1436184365"
"31069","25.00","32.98","2015","07","06","1","21","1436184665"
"31070","25.00","32.98","2015","07","06","1","21","1436184965"
"31071","25.00","33.00","2015","07","06","1","21","1436185265"
"31072","25.00","33.00","2015","07","06","1","21","1436185565"
"31073","25.20","33.00","2015","07","06","1","21","1436185865"
"31074","25.95","33.01","2015","07","06","1","21","1436186165"
"31075","26.00","33.00","2015","07","06","1","21","1436186465"
"31076","26.00","33.01","2015","07","06","1","21","1436186765"
"31077","26.00","33.01","2015","07","06","1","21","1436187065"
"31078","26.00","33.00","2015","07","06","1","21","1436187365"
"31079","26.00","33.00","2015","07","06","1","22","1436187665"
"31080","26.00","33.00","2015","07","06","1","22","1436187965"
"31081","26.00","33.00","2015","07","06","1","22","1436188265"
"31082","26.00","33.00","2015","07","06","1","22","1436188565"
"31083","26.00","33.00","2015","07","06","1","22","1436188865"
"31084","26.00","33.00","2015","07","06","1","22","1436189165"
"31085","26.00","32.91","2015","07","06","1","22","1436189465"
"31086","26.00","32.68","2015","07","06","1","22","1436189765"
"31087","26.00","32.91","2015","07","06","1","22","1436190065"
"31088","26.00","32.96","2015","07","06","1","22","1436190365"
"31089","26.00","32.97","2015","07","06","1","22","1436190665"
"31090","26.00","32.98","2015","07","06","1","22","1436190965"
"31091","26.00","33.00","2015","07","06","1","23","1436191265"
"31092","26.00","33.00","2015","07","06","1","23","1436191565"
"31093","26.00","33.00","2015","07","06","1","23","1436191865"
"31094","26.00","33.00","2015","07","06","1","23","1436192165"
"31095","26.00","33.00","2015","07","06","1","23","1436192465"
"31096","26.00","33.00","2015","07","06","1","23","1436192765"
"31097","26.00","33.00","2015","07","06","1","23","1436193065"
"31098","25.97","33.01","2015","07","06","1","23","1436193365"
"31099","25.99","33.00","2015","07","06","1","23","1436193665"
"31100","25.99","33.00","2015","07","06","1","23","1436193965"
"31101","25.99","33.00","2015","07","06","1","23","1436194265"
"31102","25.98","33.00","2015","07","06","1","23","1436194565"
"31103","25.34","33.00","2015","07","07","2","00","1436194865"
"31104","25.18","33.01","2015","07","07","2","00","1436195165"
"31105","25.08","33.00","2015","07","07","2","00","1436195465"
"31106","25.06","33.00","2015","07","07","2","00","1436195766"
"31107","25.07","33.02","2015","07","07","2","00","1436196066"
"31108","25.03","33.01","2015","07","07","2","00","1436196366"
"31109","25.01","33.01","2015","07","07","2","00","1436196666"
"31110","25.00","33.01","2015","07","07","2","00","1436196966"
"31111","25.00","33.02","2015","07","07","2","00","1436197266"
"31112","25.00","33.01","2015","07","07","2","00","1436197566"
"31113","25.01","33.01","2015","07","07","2","00","1436197866"
"31114","25.03","33.02","2015","07","07","2","00","1436198166"
"31115","25.06","33.01","2015","07","07","2","01","1436198466"
"31116","25.04","33.02","2015","07","07","2","01","1436198766"
"31117","25.01","33.01","2015","07","07","2","01","1436199066"
"31118","25.01","33.01","2015","07","07","2","01","1436199366"
"31119","25.01","33.00","2015","07","07","2","01","1436199666"
"31120","25.01","33.02","2015","07","07","2","01","1436199966"
"31121","25.00","33.01","2015","07","07","2","01","1436200266"
"31122","25.00","33.01","2015","07","07","2","01","1436200566"
"31123","25.01","33.01","2015","07","07","2","01","1436200866"
"31124","25.00","33.01","2015","07","07","2","01","1436201166"
"31125","25.01","33.02","2015","07","07","2","01","1436201466"
"31126","25.00","33.01","2015","07","07","2","01","1436201766"
"31127","25.03","33.01","2015","07","07","2","02","1436202066"
"31128","25.09","33.01","2015","07","07","2","02","1436202366"
"31129","25.28","33.02","2015","07","07","2","02","1436202666"
"31130","25.01","33.02","2015","07","07","2","02","1436202966"
"31131","25.02","33.01","2015","07","07","2","02","1436203266"
"31132","25.01","33.01","2015","07","07","2","02","1436203566"
"31133","25.00","33.01","2015","07","07","2","02","1436203866"
"31134","25.00","33.03","2015","07","07","2","02","1436204166"
"31135","25.00","33.02","2015","07","07","2","02","1436204466"
"31136","25.00","33.02","2015","07","07","2","02","1436204766"
"31137","25.00","33.01","2015","07","07","2","02","1436205066"
"31138","25.01","33.03","2015","07","07","2","02","1436205366"
"31139","25.06","33.02","2015","07","07","2","03","1436205666"
"31140","25.04","33.04","2015","07","07","2","03","1436205966"
"31141","25.04","33.03","2015","07","07","2","03","1436206266"
"31142","25.01","33.03","2015","07","07","2","03","1436206566"
"31143","25.01","33.03","2015","07","07","2","03","1436206866"
"31144","25.02","33.02","2015","07","07","2","03","1436207166"
"31145","25.01","33.02","2015","07","07","2","03","1436207466"
"31146","25.02","33.02","2015","07","07","2","03","1436207766"
"31147","25.02","33.04","2015","07","07","2","03","1436208066"
"31148","25.03","33.02","2015","07","07","2","03","1436208366"
"31149","25.07","33.04","2015","07","07","2","03","1436208666"
"31150","25.01","33.01","2015","07","07","2","03","1436208966"
"31151","25.01","33.04","2015","07","07","2","04","1436209266"
"31152","25.01","33.02","2015","07","07","2","04","1436209566"
"31153","25.07","33.09","2015","07","07","2","04","1436209866"
"31154","25.04","33.04","2015","07","07","2","04","1436210167"
"31155","25.04","33.06","2015","07","07","2","04","1436210467"
"31156","25.03","33.10","2015","07","07","2","04","1436210767"
"31157","25.02","33.12","2015","07","07","2","04","1436211067"
"31158","25.01","33.11","2015","07","07","2","04","1436211367"
"31159","25.01","33.13","2015","07","07","2","04","1436211667"
"31160","25.00","33.25","2015","07","07","2","04","1436211967"
"31161","25.01","33.23","2015","07","07","2","04","1436212267"
"31162","25.01","33.22","2015","07","07","2","04","1436212567"
"31163","25.01","33.22","2015","07","07","2","05","1436212867"
"31164","25.00","33.15","2015","07","07","2","05","1436213167"
"31165","25.01","33.20","2015","07","07","2","05","1436213467"
"31166","25.00","33.10","2015","07","07","2","05","1436213767"
"31167","25.00","33.14","2015","07","07","2","05","1436214067"
"31168","25.00","33.22","2015","07","07","2","05","1436214367"
"31169","25.00","33.15","2015","07","07","2","05","1436214667"
"31170","25.00","33.13","2015","07","07","2","05","1436214967"
"31171","25.00","33.14","2015","07","07","2","05","1436215267"
"31172","25.00","33.14","2015","07","07","2","05","1436215567"
"31173","25.00","33.19","2015","07","07","2","05","1436215867"
"31174","25.00","33.16","2015","07","07","2","05","1436216167"
"31175","25.00","33.19","2015","07","07","2","06","1436216467"
"31176","25.00","33.11","2015","07","07","2","06","1436216767"
"31177","25.00","33.25","2015","07","07","2","06","1436217067"
"31178","25.00","33.14","2015","07","07","2","06","1436217367"
"31179","25.00","33.17","2015","07","07","2","06","1436217667"
"31180","25.00","33.13","2015","07","07","2","06","1436217967"
"31181","25.00","33.15","2015","07","07","2","06","1436218267"
"31182","25.00","33.16","2015","07","07","2","06","1436218567"
"31183","25.00","33.07","2015","07","07","2","06","1436218867"
"31184","25.00","33.08","2015","07","07","2","06","1436219167"
"31185","25.00","33.06","2015","07","07","2","06","1436219467"
"31186","25.00","33.11","2015","07","07","2","06","1436219767"
"31187","25.00","33.05","2015","07","07","2","07","1436220067"
"31188","25.00","33.09","2015","07","07","2","07","1436220367"
"31189","25.00","33.03","2015","07","07","2","07","1436220667"
"31190","25.00","33.05","2015","07","07","2","07","1436220967"
"31191","25.00","33.03","2015","07","07","2","07","1436221267"
"31192","25.00","33.01","2015","07","07","2","07","1436221567"
"31193","25.00","33.06","2015","07","07","2","07","1436221867"
"31194","25.00","33.03","2015","07","07","2","07","1436222167"
"31195","25.00","33.01","2015","07","07","2","07","1436222467"
"31196","25.00","33.02","2015","07","07","2","07","1436222767"
"31197","25.00","33.02","2015","07","07","2","07","1436223067"
"31198","25.00","33.02","2015","07","07","2","07","1436223367"
"31199","25.00","33.04","2015","07","07","2","08","1436223667"
"31200","25.00","33.02","2015","07","07","2","08","1436223967"
"31201","25.00","33.05","2015","07","07","2","08","1436224267"
"31202","25.00","33.02","2015","07","07","2","08","1436224567"
"31203","25.00","33.04","2015","07","07","2","08","1436224867"
"31204","25.00","33.05","2015","07","07","2","08","1436225168"
"31205","25.00","33.05","2015","07","07","2","08","1436225468"
"31206","25.00","33.09","2015","07","07","2","08","1436225768"
"31207","25.00","33.05","2015","07","07","2","08","1436226068"
"31208","25.00","33.07","2015","07","07","2","08","1436226368"
"31209","25.00","33.09","2015","07","07","2","08","1436226668"
"31210","25.00","33.06","2015","07","07","2","08","1436226968"
"31211","25.00","33.09","2015","07","07","2","09","1436227268"
"31212","25.00","33.05","2015","07","07","2","09","1436227568"
"31213","25.00","33.03","2015","07","07","2","09","1436227868"
"31214","25.00","33.05","2015","07","07","2","09","1436228168"
"31215","25.00","33.04","2015","07","07","2","09","1436228468"
"31216","25.00","33.01","2015","07","07","2","09","1436228768"
"31217","25.00","33.02","2015","07","07","2","09","1436229068"
"31218","25.00","33.02","2015","07","07","2","09","1436229368"
"31219","25.00","33.01","2015","07","07","2","09","1436229668"
"31220","25.00","33.05","2015","07","07","2","09","1436229968"
"31221","25.00","33.01","2015","07","07","2","09","1436230268"
"31222","25.00","33.02","2015","07","07","2","09","1436230568"
"31223","25.00","33.02","2015","07","07","2","10","1436230868"
"31224","25.00","33.01","2015","07","07","2","10","1436231168"
"31225","25.00","33.02","2015","07","07","2","10","1436231468"
"31226","25.00","33.00","2015","07","07","2","10","1436231768"
"31227","25.00","33.02","2015","07","07","2","10","1436232068"
"31228","25.00","33.01","2015","07","07","2","10","1436232368"
"31229","25.00","33.00","2015","07","07","2","10","1436232668"
"31230","25.00","33.02","2015","07","07","2","10","1436232968"
"31231","25.00","33.00","2015","07","07","2","10","1436233268"
"31232","25.00","33.02","2015","07","07","2","10","1436233568"
"31233","25.05","33.01","2015","07","07","2","10","1436233868"
"31234","25.18","33.02","2015","07","07","2","10","1436234168"
"31235","25.66","33.02","2015","07","07","2","11","1436234468"
"31236","25.89","33.02","2015","07","07","2","11","1436234768"
"31237","25.99","33.01","2015","07","07","2","11","1436235068"
"31238","26.00","33.01","2015","07","07","2","11","1436235368"
"31239","25.97","33.02","2015","07","07","2","11","1436235668"
"31240","25.97","33.00","2015","07","07","2","11","1436235968"
"31241","25.94","33.01","2015","07","07","2","11","1436236268"
"31242","25.96","33.00","2015","07","07","2","11","1436236568"
"31243","25.98","33.01","2015","07","07","2","11","1436236868"
"31244","26.00","33.01","2015","07","07","2","11","1436237168"
"31245","26.00","33.00","2015","07","07","2","11","1436237468"
"31246","26.00","33.01","2015","07","07","2","11","1436237768"
"31247","25.99","33.00","2015","07","07","2","12","1436238068"
"31248","26.00","33.00","2015","07","07","2","12","1436238368"
"31249","26.00","33.00","2015","07","07","2","12","1436238668"
"31250","26.00","33.00","2015","07","07","2","12","1436238968"
"31251","26.00","33.00","2015","07","07","2","12","1436239268"
"31252","26.00","32.87","2015","07","07","2","12","1436239568"
"31253","26.00","32.94","2015","07","07","2","12","1436239868"
"31254","26.00","32.86","2015","07","07","2","12","1436240169"
"31255","26.00","32.77","2015","07","07","2","12","1436240469"
"31256","26.00","32.79","2015","07","07","2","12","1436240769"
"31257","26.00","32.69","2015","07","07","2","12","1436241069"
"31258","26.00","32.62","2015","07","07","2","12","1436241369"
"31259","26.00","32.48","2015","07","07","2","13","1436241669"
"31260","26.00","32.64","2015","07","07","2","13","1436241969"
"31261","26.00","32.72","2015","07","07","2","13","1436242269"
"31262","26.00","32.63","2015","07","07","2","13","1436242569"
"31263","26.00","32.55","2015","07","07","2","13","1436242869"
"31264","26.00","32.62","2015","07","07","2","13","1436243169"
"31265","26.00","32.73","2015","07","07","2","13","1436243469"
"31266","26.00","32.87","2015","07","07","2","13","1436243769"
"31267","26.00","32.89","2015","07","07","2","13","1436244069"
"31268","26.00","32.97","2015","07","07","2","13","1436244369"
"31269","26.00","32.99","2015","07","07","2","13","1436244669"
"31270","26.00","32.93","2015","07","07","2","13","1436244969"
"31271","26.00","32.87","2015","07","07","2","14","1436245269"
"31272","26.00","32.75","2015","07","07","2","14","1436245569"
"31273","26.00","32.65","2015","07","07","2","14","1436245869"
"31274","26.00","32.57","2015","07","07","2","14","1436246169"
"31275","26.00","32.57","2015","07","07","2","14","1436246469"
"31276","26.00","32.69","2015","07","07","2","14","1436246769"
"31277","26.00","32.73","2015","07","07","2","14","1436247069"
"31278","26.00","32.84","2015","07","07","2","14","1436247369"
"31279","26.00","32.97","2015","07","07","2","14","1436247669"
"31280","26.00","32.98","2015","07","07","2","14","1436247969"
"31281","26.00","32.99","2015","07","07","2","14","1436248269"
"31282","26.00","32.99","2015","07","07","2","14","1436248569"
"31283","26.00","32.99","2015","07","07","2","15","1436248869"
"31284","26.00","33.00","2015","07","07","2","15","1436249169"
"31285","26.00","33.00","2015","07","07","2","15","1436249469"
"31286","26.00","33.00","2015","07","07","2","15","1436249769"
"31287","26.00","33.00","2015","07","07","2","15","1436250069"
"31288","26.00","33.00","2015","07","07","2","15","1436250369"
"31289","26.00","33.00","2015","07","07","2","15","1436250669"
"31290","26.00","33.00","2015","07","07","2","15","1436250969"
"31291","26.00","33.00","2015","07","07","2","15","1436251269"
"31292","26.00","33.00","2015","07","07","2","15","1436251569"
"31293","26.00","33.01","2015","07","07","2","15","1436251869"
"31294","26.00","33.00","2015","07","07","2","15","1436252169"
"31295","26.00","33.00","2015","07","07","2","16","1436252469"
"31296","26.00","33.01","2015","07","07","2","16","1436252769"
"31297","26.00","33.00","2015","07","07","2","16","1436253069"
"31298","26.00","33.00","2015","07","07","2","16","1436253369"
